SalePrice,id
133213.84828590674,1795
135532.91058408984,1796
116849.49978917585,1797
119842.233045714,1798
109549.50927850933,1799
134887.60354662,1800
126673.44359867941,1801
146426.8532054684,1802
148752.35272332438,1803
134444.4325868136,1804
136003.66649030274,1805
127143.70941330744,1806
139966.4027863309,1807
128011.41146767166,1808
126175.97265836467,1809
135715.9238199841,1810
96410.71476884552,1811
99733.47784908247,1812
123492.60073373572,1813
94763.94289137336,1814
53776.443946141466,1815
101233.85238833055,1816
104993.95643067796,1817
142763.43284787238,1818
125167.73470808323,1819
52100.44287265468,1820
121097.57576656331,1821
151536.5264521845,1822
45336.81697081159,1823
129937.70757725874,1824
140887.56950168862,1825
104870.32507722003,1826
100524.7524667055,1827
137062.40148264947,1828
130909.04070299095,1829
137988.86005312516,1830
142712.82465883688,1831
73297.574695164,1832
142288.94743275418,1833
115323.30269482778,1834
114356.77284236453,1835
123530.94983129806,1836
86459.55688374187,1837
123745.42572730979,1838
101169.0184044755,1839
139679.75509839912,1840
134465.98110662258,1841
92922.8292973574,1842
127109.20831412778,1843
147940.3519570951,1844
144407.4099950636,1845
157692.15242151773,1846
171450.33142417687,1847
51949.9060554397,1848
112402.3624544329,1849
115192.61800388174,1850
149212.94386818426,1851
124433.63464232879,1852
118766.96260970547,1853
161400.09877829865,1854
152808.31897258537,1855
224008.74208083618,1856
128841.55119374616,1857
134308.86515085565,1858
119002.70644206728,1859
146221.73612867182,1860
118252.8327652109,1861
319836.9552090782,1862
295907.9090656688,1863
296006.7348933351,1864
343171.10085164936,1865
329858.60495313996,1866
225165.36833455757,1867
283000.6915279608,1868
203802.39654620446,1869
225252.0560029535,1870
259429.9062153258,1871
176523.48443909158,1872
232778.2845595121,1873
156944.79300126957,1874
197862.35141703262,1875
201376.75819778358,1876
210694.98488785588,1877
207258.54081904772,1878
127639.94292923226,1879
131046.67573958561,1880
245224.31975866153,1881
239620.82043684906,1882
186132.48576179662,1883
203981.28165888364,1884
236781.82643589776,1885
283968.8218019442,1886
217690.64394371616,1887
267971.12911150703,1888
172257.27840575433,1889
113502.79809934867,1890
136274.49013374804,1891
94589.55851936885,1892
126603.91640599583,1893
121745.98958349522,1894
130722.28665499619,1895
127452.65476857735,1896
116245.07371961084,1897
108159.34958989234,1898
166710.9984010506,1899
157650.7197283832,1900
172517.04445126394,1901
157055.57137584526,1902
222375.19619651957,1903
142491.62513468714,1904
200824.72229004517,1905
155259.79713934092,1906
210223.32552282212,1907
109458.30793284465,1908
130955.76431707901,1909
119272.02024486111,1910
224173.36576018264,1911
340970.3429240929,1912
139069.80477593763,1913
56280.60705073365,1914
291972.18813116953,1915
66807.87718924426,1916
240442.10105797445,1917
140931.81317742422,1918
182790.22836737204,1919
161130.68557983954,1920
358136.2970453296,1921
316179.0064328194,1922
239782.08104899465,1923
214893.5636507375,1924
196822.59262451553,1925
356767.4673642822,1926
131922.38761114018,1927
161113.48837280073,1928
125452.81889591251,1929
134471.98919853714,1930
142627.7787462151,1931
141649.93520951094,1932
185618.8768828458,1933
183038.01112541047,1934
170902.57445482202,1935
197417.87459159544,1936
186079.24430060518,1937
172108.41198501101,1938
242324.96394693886,1939
195355.5173145077,1940
169179.99988525696,1941
184738.13190161684,1942
219843.1543201751,1943
372031.4605771493,1944
399737.5818697888,1945
128619.04223010191,1946
261521.37597360485,1947
167112.33821743575,1948
250533.70331931332,1949
192718.03300531473,1950
237383.28993648605,1951
205581.2237492516,1952
165345.5594850019,1953
184365.2808564469,1954
137426.06443507856,1955
300861.2512093419,1956
151428.71271602882,1957
287285.4113568393,1958
146992.84164217854,1959
116070.79217126207,1960
119006.89554566621,1961
99132.79640226676,1962
107046.80365686411,1963
105132.79424255303,1964
138982.05534069287,1965
135728.14327413836,1966
296849.74252318253,1967
406707.16790249036,1968
382252.0657418753,1969
397809.35596541554,1970
462945.5636685034,1971
374257.15263787756,1972
272104.6203896117,1973
338456.82675311354,1974
503998.3642717323,1975
274639.83742321644,1976
349494.8633149752,1977
342001.9295895073,1978
321151.0751894129,1979
205292.09005896456,1980
337532.0791621731,1981
220103.3478115278,1982
206995.7586425133,1983
171617.40024133984,1984
225613.9319022393,1985
205840.59707276474,1986
185161.66028781465,1987
174266.28936093085,1988
193014.7058289974,1989
207601.31860293954,1990
230147.35346890605,1991
216348.71548117962,1992
169034.21645699686,1993
226313.1018318039,1994
182791.53399014348,1995
249155.79417468584,1996
319990.8893216392,1997
306707.63977473206,1998
291444.1981498415,1999
322147.39692222094,2000
282312.1571477116,2001
239622.1615497247,2002
250999.69401028423,2003
283494.8117504698,2004
229015.9208894737,2005
221866.13141607158,2006
251115.69373950298,2007
212131.0031195418,2008
198515.735493779,2009
196232.9663690199,2010
144456.9861328443,2011
174268.49334105742,2012
177973.44264469837,2013
184685.11115777973,2014
207207.0262189984,2015
191992.5455729618,2016
193252.64211388884,2017
113796.29404259936,2018
132192.82716613595,2019
103644.94251704676,2020
99593.3005199213,2021
185522.38595174873,2022
143938.84387009896,2023
282021.1458074231,2024
350596.39411092177,2025
174818.5063181252,2026
162593.5332627563,2027
155133.89222416072,2028
167594.30160916783,2029
262438.2135181215,2030
231533.58862077654,2031
254810.38510089583,2032
251180.92523482683,2033
178509.2299540683,2034
222676.9955855147,2035
204324.49903824713,2036
213217.12662924305,2037
342829.20654077356,2038
230654.15359548447,2039
274685.42837676534,2040
304779.2163960269,2041
209124.53246378028,2042
177449.63794584334,2043
176284.92064451467,2044
213377.06791691048,2045
149022.76543323277,2046
146576.76738519454,2047
142687.39057659442,2048
146442.13898845675,2049
175767.57339049393,2050
102526.65856353792,2051
121735.95393130627,2052
149620.58835362754,2053
92433.27339689298,2054
157242.72549453293,2055
152486.14762585872,2056
111566.9633466457,2057
212533.20624335765,2058
131839.85908936668,2059
176649.51303318772,2060
173143.1013469561,2061
126413.47090495941,2062
118201.34269909313,2063
137014.25383339025,2064
119173.81532421883,2065
167770.6350485047,2066
114292.42161472431,2067
148390.32456668656,2068
88806.2879245445,2069
119497.61998734878,2070
95113.0886966725,2071
141405.43617965674,2072
129667.98943960552,2073
185867.58307224937,2074
150947.1560501569,2075
117095.16226001686,2076
151489.30350913285,2077
123876.91340111243,2078
136510.55569292625,2079
115349.63636249995,2080
127521.11641432307,2081
120551.77473836657,2082
148708.97790977277,2083
105875.18356979272,2084
112534.48996710812,2085
117914.55402670852,2086
123874.0263809434,2087
96580.10866974703,2088
77616.99620909241,2089
121588.07176516189,2090
107260.84798343685,2091
120066.66716305143,2092
115864.80628178731,2093
110132.35308700897,2094
154236.2451758536,2095
87257.89720124567,2096
100477.49600666812,2097
151369.68148007046,2098
51209.69265095494,2099
78028.14091196087,2100
115650.20647411194,2101
130699.50369149841,2102
105835.36958498976,2103
144371.44182921105,2104
131324.61503248275,2105
64976.816576518424,2106
176979.10270602602,2107
117584.29861418062,2108
110885.37620984332,2109
126665.16862861572,2110
134597.23100765023,2111
137451.05515721894,2112
121112.44070326831,2113
123055.36215101156,2114
163208.3490046172,2115
114607.12104165893,2116
149328.60814675433,2117
130680.61463804197,2118
113821.60242841222,2119
112609.34595524207,2120
102212.2668709217,2121
117948.23665065806,2122
81448.8635683945,2123
156203.794022433,2124
123978.57719879555,2125
149085.48942158924,2126
164750.129777141,2127
127367.08958182161,2128
90967.0542410683,2129
136213.24537699597,2130
139397.61001105886,2131
111837.72855681344,2132
123089.00634609452,2133
123501.40248233655,2134
99032.96507680308,2135
81705.10510007483,2136
104365.34563375248,2137
133192.92301516485,2138
152496.29120572313,2139
138660.8971190491,2140
175165.47949805463,2141
126090.16114463608,2142
147907.96222854895,2143
122255.85095245582,2144
137946.20985368316,2145
176567.81465679512,2146
146140.46872762006,2147
136901.7617710274,2148
153667.23343779662,2149
237607.3418343728,2150
117550.65971514695,2151
172832.1272276252,2152
157407.4752195447,2153
100439.57571327005,2154
143952.88692331806,2155
253897.1662280166,2156
224869.35781667294,2157
241414.49335750996,2158
219663.75102941517,2159
184822.57311913834,2160
234515.36228457603,2161
368992.65176303405,2162
332525.74838309357,2163
253443.72459237505,2164
205520.90405803378,2165
163405.30216730607,2166
217554.67420502,2167
190057.98586444778,2168
196877.64749496387,2169
215222.90728580282,2170
162905.07060436186,2171
131988.22266430862,2172
176779.47664364005,2173
218352.07571575046,2174
285096.2130364965,2175
309277.40551912406,2176
232020.9333018139,2177
214327.52208054397,2178
134254.29633161842,2179
208800.28342579328,2180
194348.00342048475,2181
226987.12852433856,2182
192502.97427957595,2183
118378.33110528198,2184
133965.8893453885,2185
145048.79462865237,2186
152794.56721539452,2187
155552.5048703832,2188
277394.68455259246,2189
79167.13777998959,2190
80938.07516921705,2191
85480.24965664583,2192
112766.3262303928,2193
98561.407305095,2194
99357.22275008497,2195
102204.60948397535,2196
117119.75485861131,2197
158747.62063402368,2198
182443.53202273615,2199
148691.81470104886,2200
147803.3035689392,2201
223316.25698274013,2202
133624.91497933023,2203
175726.33383490244,2204
119817.9141095562,2205
138063.25429497153,2206
225138.95843459715,2207
274538.66418418376,2208
246305.72802004564,2209
120909.60601855544,2210
119663.79224642998,2211
122607.52484163623,2212
106373.3490258096,2213
138578.145843269,2214
102419.35645386316,2215
145783.36697754308,2216
63301.589146521066,2217
70987.01877076866,2218
66619.82758248338,2219
61596.45360061958,2220
293177.0828286042,2221
275106.2910274496,2222
286773.97422242945,2223
210238.57414581618,2224
119099.41074919862,2225
177348.21485224215,2226
190782.80072619263,2227
267491.51769729576,2228
250863.0673723701,2229
153162.9934443362,2230
207695.06704231518,2231
178652.24812012992,2232
181488.34804286232,2233
243910.77186012233,2234
219161.9525681211,2235
251364.11509502077,2236
299690.92039576586,2237
197943.9705874142,2238
110591.73163284909,2239
153099.93629818296,2240
152841.31470195687,2241
123357.61410284377,2242
136599.87988866406,2243
106033.4134746608,2244
101936.10940057473,2245
139998.5437076474,2246
122318.90072467696,2247
118582.51379009866,2248
115438.02254135972,2249
128657.6455544974,2250
106345.84913328344,2251
184978.0279674683,2252
155703.33305129095,2253
186480.4457193413,2254
184353.97254040404,2255
176833.5957210681,2256
208176.10671538545,2257
157812.86109197998,2258
172763.85141687928,2259
159730.25908029187,2260
199629.10976875018,2261
213371.45049666776,2262
385506.31148770655,2263
471207.27433260257,2264
177435.04706435316,2265
316226.979790174,2266
361286.7896287394,2267
437095.3651186742,2268
153643.30664979486,2269
204421.40760872717,2270
210427.22969133363,2271
196472.23218573857,2272
163886.82925468136,2273
182150.32371981375,2274
151311.53388401034,2275
187590.53004278106,2276
179296.3765682501,2277
152245.99821427296,2278
126258.69010722765,2279
117598.59697721057,2280
164794.29592857664,2281
183833.79424534587,2282
111018.85350500539,2283
114151.0555876349,2284
138889.48578650117,2285
123278.54877416816,2286
373302.23726798117,2287
277867.36954271805,2288
357989.9017833265,2289
437369.55903053714,2290
340904.9009092205,2291
453457.7520593306,2292
460562.4821694537,2293
395986.81771010294,2294
476854.89656757563,2295
276366.55461892474,2296
358267.3176946446,2297
347649.7064834355,2298
341885.1282902289,2299
336411.3336482298,2300
326201.7998263057,2301
257018.3690907253,2302
253083.37105012647,2303
250787.34049541655,2304
198434.638683507,2305
193166.4080964857,2306
203078.35598262664,2307
230442.19269055667,2308
289490.42407309945,2309
212503.95573547142,2310
204111.033112412,2311
175546.1385810969,2312
171421.37156946457,2313
174459.39433862336,2314
182695.6912887956,2315
199903.27612105716,2316
191847.54087175953,2317
179019.44662316254,2318
184381.6390916414,2319
186427.1997560254,2320
236252.05146402074,2321
181070.90582084627,2322
202375.98427863643,2323
191848.7132063973,2324
215944.89118731432,2325
182087.4459781826,2326
200980.18643404453,2327
222159.22820243335,2328
194858.959286876,2329
181877.18894786114,2330
336341.73172510223,2331
402050.5239587961,2332
322362.0375140028,2333
258983.3091397582,2334
296124.62350454414,2335
300794.40522651747,2336
197670.513672165,2337
260916.96464329926,2338
224829.75726604686,2339
388932.1817889796,2340
210523.2235230128,2341
239537.72539601743,2342
233608.5115519411,2343
221355.28682637098,2344
231519.08686124484,2345
214524.3103370441,2346
198040.5517464362,2347
247108.96666983995,2348
183777.76623865782,2349
322470.2904933732,2350
254347.12837719588,2351
253280.97609442926,2352
233780.2893761487,2353
140804.36130054182,2354
146898.0098815409,2355
152724.46083895906,2356
187628.3258952812,2357
200952.6931574583,2358
134205.37665548528,2359
116055.0152085665,2360
147504.90855700415,2361
251332.90849764177,2362
140181.07593450713,2363
157710.55034165116,2364
216583.3579486949,2365
190033.4388553156,2366
219062.5546621806,2367
215372.0620131521,2368
213539.6827661887,2369
168318.14645187065,2370
165799.975412544,2371
195304.7869273209,2372
293154.19998454425,2373
318311.026927677,2374
246994.12136047857,2375
270586.38125949306,2376
325217.72018423455,2377
147776.40576928863,2378
198337.8777199676,2379
152033.93687522033,2380
170349.3029301846,2381
215818.85183100376,2382
203136.72267355642,2383
244284.61282470357,2384
160703.32246207644,2385
133110.41674970585,2386
137840.95585576264,2387
108063.662562201,2388
114407.32757642731,2389
150261.99614508846,2390
145293.1925735924,2391
113212.30888670652,2392
171015.65667567714,2393
142939.2858584295,2394
213364.32640789918,2395
144824.5452678851,2396
221019.80587266994,2397
133992.45407340478,2398
68891.99550582028,2399
67382.0803264252,2400
123745.17816081287,2401
137593.1097445481,2402
149541.14080065867,2403
158118.1465943466,2404
158296.0552700647,2405
139201.83722404003,2406
125109.37303158565,2407
152684.1827124471,2408
118632.51496654992,2409
173800.5240756802,2410
111713.64550601979,2411
158930.09369158722,2412
128990.15785097741,2413
166010.4326069252,2414
133043.5705319901,2415
128728.09103812854,2416
130797.17890478497,2417
132774.75055236282,2418
125313.65339807687,2419
119627.22600229872,2420
144241.4050197093,2421
105343.31661609322,2422
114583.27476850584,2423
165759.07043925292,2424
187102.34014447057,2425
128588.64615444452,2426
131768.3518970327,2427
183393.45340736368,2428
111584.67648448814,2429
132973.18935699796,2430
107600.5078940883,2431
148913.3594995466,2432
147123.95873821268,2433
138113.59528476922,2434
153303.34086394156,2435
103712.16030726548,2436
100090.66200546392,2437
121075.29117136725,2438
100847.50720772064,2439
125696.22742312703,2440
94083.74175632604,2441
95999.42411866864,2442
129670.57630905218,2443
134470.01778264568,2444
93688.57539042078,2445
134550.9293847992,2446
181845.42664757837,2447
127988.6539847614,2448
113773.75470312126,2449
159914.21707796562,2450
116272.25478187393,2451
189536.61636125259,2452
93567.59300189572,2453
117987.67237109572,2454
120477.089056703,2455
137093.52033525973,2456
140250.13489945728,2457
132028.42856465766,2458
107852.55095692723,2459
142299.548389285,2460
131604.00262830616,2461
134785.8434694626,2462
125356.23969373268,2463
166985.16338758203,2464
144264.4966223793,2465
118335.73094100301,2466
128680.22113986981,2467
85044.80188449708,2468
82773.16892224735,2469
200341.85343255245,2470
219380.8564669969,2471
163211.5398422201,2472
116752.62869119547,2473
73448.03220382848,2474
207432.57622956557,2475
115508.56921298339,2476
127148.42980071997,2477
153574.18951072844,2478
105744.00916609715,2479
155558.61614475443,2480
120264.59149066484,2481
124758.65888376583,2482
109916.01500886731,2483
121125.44985142566,2484
123233.05232749884,2485
145941.77206659704,2486
160738.09994438683,2487
168519.6194044941,2488
158537.77979359895,2489
144677.72643492345,2490
95006.83968890007,2491
202023.90846522964,2492
161390.24506839673,2493
151673.3725673307,2494
90611.88454753223,2495
238299.7249162252,2496
152129.9340697262,2497
105525.9263791875,2498
84422.08562034344,2499
115893.22286244546,2500
136774.5687202395,2501
145178.20556973395,2502
97545.20337336024,2503
169926.92949699835,2504
228218.2475070765,2505
246368.04994257126,2506
274821.8932533734,2507
246863.1045653041,2508
221201.78534145496,2509
220071.0327841233,2510
174245.65791937383,2511
210296.99544251524,2512
227475.1999016582,2513
270737.22722778434,2514
149810.12958015827,2515
179112.011940719,2516
149996.42369541296,2517
157909.70754752262,2518
239629.98349234366,2519
222060.6869037968,2520
188097.71465133104,2521
223792.69160606302,2522
116533.32160507818,2523
135503.8855892863,2524
149219.0556637401,2525
139603.07483766065,2526
119684.30211317487,2527
128135.75964460107,2528
135129.41655090675,2529
131748.856222794,2530
256960.81395461704,2531
225281.18462954467,2532
193452.77403159277,2533
235309.81162686236,2534
283766.8004260073,2535
233878.5633998244,2536
245995.92562484788,2537
183221.33000404362,2538
190731.15862613567,2539
179919.2798250215,2540
181333.72760771314,2541
163311.76690296145,2542
116387.98285936586,2543
116905.6559111034,2544
138401.17209654517,2545
118688.82548931325,2546
135910.25889039677,2547
151699.32064620737,2548
152783.48852274896,2549
641538.1484478768,2550
141138.3664491607,2551
127826.64381902687,2552
76505.71557451917,2553
93518.43031488282,2554
113013.91573540612,2555
95734.66224726818,2556
104733.16350113027,2557
143804.58650704092,2558
144665.77935006865,2559
156785.6892553891,2560
147580.22206380987,2561
143126.60310402294,2562
151451.5078074845,2563
199738.17701182212,2564
136410.28638164216,2565
155702.71553176708,2566
144630.81866995545,2567
205423.54978461968,2568
236454.85438891058,2569
116145.05730158224,2570
191598.26297022396,2571
146982.50888033595,2572
224284.4811457677,2573
303929.4491486488,2574
133365.46880943456,2575
117766.06082836945,2576
151142.08741411922,2577
83274.82577921552,2578
62694.79310238118,2579
85194.3992707466,2580
93246.74625355197,2581
105559.75187633591,2582
271184.82392333087,2583
180098.62447376637,2584
188328.6673645049,2585
223359.39420110898,2586
200188.11601185697,2587
133445.62867576975,2588
150921.93254003362,2589
196740.17559462145,2590
236026.34260777183,2591
210970.8869590248,2592
252040.19143510927,2593
187145.73324000076,2594
208688.4502605499,2595
278474.11456747697,2596
186431.03982032032,2597
280644.47103131097,2598
342232.47858327534,2599
149483.65295381533,2600
140546.49415747976,2601
86213.78648890204,2602
94152.36641949978,2603
92250.3225687739,2604
83606.23629883154,2605
144053.17762841017,2606
203555.04261482134,2607
196567.22182866896,2608
176024.42968810615,2609
109502.25565254033,2610
122136.0715023872,2611
166266.48927762354,2612
127982.83963681608,2613
122143.72200195509,2614
152097.07187342955,2615
144051.437091668,2616
180412.83931319852,2617
196144.09876773745,2618
195597.76282059983,2619
187219.4419331967,2620
173658.04005233507,2621
177452.51922367988,2622
237576.05486101913,2623
301425.98996143544,2624
285168.4197124918,2625
174450.21343872245,2626
166791.9592583578,2627
477365.07004862,2628
499417.8997116322,2629
392312.7534752911,2630
474289.39375154657,2631
413290.0409400604,2632
314836.30864663684,2633
444609.46128760447,2634
161385.3151809586,2635
171742.95695716367,2636
180908.58841854823,2637
253051.24525034532,2638
194509.63599597482,2639
150210.4651080156,2640
103538.27990952705,2641
188242.68643829745,2642
104526.59935283665,2643
115119.26069688608,2644
112090.4549672984,2645
95338.62582972203,2646
104784.20689613352,2647
138907.70252469415,2648
159990.15640390685,2649
132878.4153618459,2650
137074.07209730096,2651
395019.8627054885,2652
256641.39588218264,2653
261495.5716704055,2654
409734.0426051339,2655
327309.13046527875,2656
352638.3618399545,2657
312699.83401170775,2658
310807.3823476744,2659
369899.5843097998,2660
357352.8608427547,2661
373581.0255817719,2662
290383.08955807134,2663
283096.4449857613,2664
335398.1241121195,2665
283953.8507762304,2666
172059.15182041662,2667
178721.2126693227,2668
184597.7404831689,2669
271647.6018094664,2670
189076.1943453912,2671
194828.35573878698,2672
196199.87433093818,2673
191257.74758622,2674
171606.44576647168,2675
195760.54269942417,2676
200810.72280968202,2677
245162.17123757006,2678
281752.40131967334,2679
291781.44904198847,2680
400680.4156842618,2681
316813.32020146924,2682
500047.26447240793,2683
321552.9899490791,2684
323899.46153048397,2685
239199.83083554628,2686
303230.1463084011,2687
215924.79387782712,2688
209216.8044565466,2689
395783.23869359447,2690
190849.40479202918,2691
144545.33546878208,2692
202137.76599233045,2693
140333.99531750867,2694
193428.259309085,2695
185353.18364477804,2696
184764.89965619775,2697
196349.01462031156,2698
170431.74685381955,2699
154002.65678180652,2700
152459.1741859161,2701
112884.88095513763,2702
129571.44798654917,2703
140655.3274103693,2704
112745.1450466279,2705
110961.50618232074,2706
122757.9789338202,2707
131745.34187050458,2708
104255.2549987226,2709
127036.5119583959,2710
251986.70287630355,2711
390841.53685916174,2712
168505.69952760485,2713
152607.2510771623,2714
168831.1882204523,2715
146295.92951369623,2716
196761.48716731917,2717
217193.06562739165,2718
151375.61088697176,2719
174561.16760186662,2720
128625.70181079747,2721
159520.39720518162,2722
140581.191357055,2723
124425.95856892718,2724
128951.90354718488,2725
148709.7671027583,2726
173428.5327803016,2727
190445.681959009,2728
149132.28677749776,2729
148771.16705153845,2730
134561.41286772722,2731
135569.3837874454,2732
159833.90526722203,2733
138335.43637186175,2734
