Id,SalePrice
1654,141039.8370201913
1655,124352.79402598181
1656,144033.8571767943
1657,147786.13190357474
1658,138950.2777531748
1659,133132.87771043164
1660,148635.06336655357
1661,462718.21350697184
1662,394283.42442648835
1663,403376.9983872865
1664,597246.4805687772
1665,360355.52667409315
1666,303818.756537356
1667,408154.08490937937
1668,337082.1876223034
1669,296128.27909158036
1670,332892.2646234044
1671,264136.69355822203
1672,458685.591354995
1673,281545.1882308558
1674,256427.32288878536
1675,214931.40204004568
1676,190354.6032880448
1677,230453.51560992666
1678,553225.4186865586
1679,430474.18837677443
1680,322292.39640156826
1681,250813.60357306598
1682,291021.8788342563
1683,176145.55472099574
1684,182189.4669199612
1685,168826.1858860052
1686,180478.44790183316
1687,173577.53642041972
1688,185822.14265882815
1689,194516.25262833797
1690,188613.64783973945
1691,181659.73946061247
1692,257687.9539026586
1693,165167.28521486954
1694,187705.21655852624
1695,169301.69850769613
1696,250902.64617238785
1697,167964.89343046088
1698,327530.6024848193
1699,316572.9752855124
1700,261518.02228220736
1701,270857.4398372411
1702,244948.69193740244
1703,258103.95439264178
1704,277660.6866330315
1705,237227.95893226916
1706,454450.2487168686
1707,224276.21342040485
1708,227858.00684776588
1709,251079.56236647294
1710,221776.00708715172
1711,287359.67569531273
1712,259911.478669294
1713,291122.3118454965
1714,229605.02516166493
1715,202451.72907025332
1716,165816.07740818977
1717,161379.2407893317
1718,145088.8378958456
1719,194941.53934414362
1720,200984.70075690595
1721,156846.52695122611
1722,140217.51304589762
1723,164313.8608944573
1724,223928.70950460917
1725,220836.79477966382
1726,192937.01748936015
1727,145426.857995122
1728,173066.67031365403
1729,162457.19026828103
1730,159898.26828506278
1731,120517.83275225291
1732,140330.6142054637
1733,125495.93669566953
1734,124172.74440800711
1735,129313.38442452354
1736,122311.06325073198
1737,312360.45009459724
1738,208941.4384075677
1739,244839.99227551612
1740,219583.21030235535
1741,207908.35731523478
1742,178812.66326770445
1743,156071.85490932278
1744,321340.5001827548
1745,235253.55682399604
1746,190777.13532738676
1747,206552.5853101421
1748,252708.14331864277
1749,161662.8627485449
1750,146576.5830204191
1751,235617.42898414127
1752,120654.18257311704
1753,141520.79427091437
1754,207290.9897478003
1755,174024.07355863356
1756,141135.9185926571
1757,119674.26945233428
1758,160086.27162645393
1759,177051.9002847939
1760,172551.9585523821
1761,152952.21513034165
1762,185054.1053643142
1763,164014.36836731908
1764,121232.37836828448
1765,175033.4448717994
1766,186996.169117652
1767,256040.8203844914
1768,150050.143641057
1769,172741.45675985084
1770,145445.57596782473
1771,121118.96388007642
1772,153960.94958987142
1773,144234.5109047503
1774,134934.62906509187
1775,133820.56194012405
1776,126070.41348650679
1777,114935.48814970272
1778,145731.50560968881
1779,103004.31415029122
1780,152976.81515732026
1781,130626.86158734384
1782,105103.18498118095
1783,148158.09441917323
1784,109146.87776636459
1785,120561.54241029514
1786,144328.53535483545
1787,165090.8976434484
1788,77630.41981142291
1789,104517.21072249339
1790,88890.8486012113
1791,195711.93583225395
1792,154034.5191450713
1793,159940.82119419417
1794,157434.39080463824
1795,132027.3504283547
1796,114716.15255090887
1797,128890.8975977152
1798,120460.25471061135
1799,125565.37106473371
1800,138605.3823443437
1801,131808.66514637537
1802,134485.3659375261
1803,147006.14063371296
1804,154423.28406625896
1805,137936.63260578405
1806,124215.85805749266
1807,104776.21394106896
1808,130376.74186225502
1809,120816.04569731078
1810,147013.25628915973
1811,95744.2721113392
1812,93754.81775557053
1813,127867.86375791683
1814,94497.3397924126
1815,65007.809064703484
1816,100447.71829960211
1817,84945.33318364427
1818,135984.69417275273
1819,113914.86075342918
1820,75833.36586081692
1821,119681.3149216945
1822,144237.95708557233
1823,48118.42103825773
1824,147014.37507684185
1825,136917.43897900777
1826,93340.03891940547
1827,104691.27090329495
1828,145980.0713919955
1829,127349.84644704194
1830,124849.88633061392
1831,174954.03394411813
1832,62607.6059880811
1833,146706.40062723198
1834,122802.7436703399
1835,143371.30873565128
1836,134526.43014987136
1837,69878.63651678979
1838,114948.53745787451
1839,91606.94845654037
1840,178144.25719610727
1841,158682.87991003325
1842,65632.57218398305
1843,112224.88588188514
1844,138056.50418235347
1845,161662.66862383933
1846,148448.07050317727
1847,162458.1688379748
1848,57076.98270438955
1849,120250.5163952946
1850,122096.67531028786
1851,150517.36752744572
1852,125414.42731148018
1853,146299.28784793324
1854,188875.48406767313
1855,155128.26950694228
1856,223995.020953615
1857,170113.2760550517
1858,146365.74152160416
1859,119481.98513052831
1860,142620.8566136185
1861,119964.70524495622
1862,264838.2452059947
1863,264718.88851717167
1864,264718.88851717167
1865,370759.6519695792
1866,337934.719987273
1867,232532.67456789126
1868,297455.8010997223
1869,213362.05266655688
1870,228628.76318023927
1871,241800.62714495315
1872,169118.413399995
1873,243359.18268659365
1874,144097.7841786826
1875,195813.82324664027
1876,199556.3967582904
1877,220008.2354189436
1878,201741.83903250672
1879,138627.73983171143
1880,134871.41467009237
1881,252768.60239107138
1882,251437.14249938278
1883,198104.2514745287
1884,214739.69940800717
1885,234511.4244729808
1886,271634.3074423065
1887,219252.06459732694
1888,292723.0707218268
1889,173332.30781154783
1890,130994.86357908242
1891,142556.62342105442
1892,101361.2984007968
1893,122679.92387102827
1894,128310.05383777774
1895,147908.22806870734
1896,136364.4645765186
1897,155690.39056036042
1898,102247.67061508725
1899,154289.80447541238
1900,147806.93184036724
1901,192997.96353262188
1902,152643.24661456206
1903,205477.96219385377
1904,145156.61610557337
1905,191758.00806334295
1906,153079.38947760413
1907,217238.4514718588
1908,113929.33630006941
1909,136561.55610530823
1910,126644.8792520659
1911,200424.11426851593
1912,274875.88671847887
1913,123294.29020933415
1914,73440.0457211325
1915,295520.3412346836
1916,58079.31430467999
1917,251263.88695867197
1918,140491.53911756183
1919,172174.05466538997
1920,152988.01101704896
1921,395607.5836989756
1922,313651.9663510645
1923,241850.93691695717
1924,207418.61671495182
1925,169642.1424184781
1926,377794.27813081245
1927,139335.88696403863
1928,157634.74636727112
1929,127840.81663871635
1930,132214.06299585674
1931,136601.75400988827
1932,128080.41081868952
1933,169687.40715158536
1934,186401.87192634295
1935,171602.9478844742
1936,194168.65728539333
1937,172948.6176928003
1938,178566.22988215525
1939,278808.0587318838
1940,180225.19874050462
1941,182415.21408376162
1942,185074.10771723636
1943,189088.00971567509
1944,354491.9997107354
1945,390253.5658564182
1946,120154.89781466922
1947,366907.2046764599
1948,133589.3842323359
1949,229171.75030397312
1950,178141.9571993658
1951,311385.98742882157
1952,220100.6367526109
1953,164471.25273654907
1954,181711.12380470816
1955,146348.10321912568
1956,294683.13791910926
1957,151769.104186155
1958,317542.84745449957
1959,131000.846414737
1960,118669.36483143458
1961,123606.87853210475
1962,101851.06684523841
1963,99755.91707902175
1964,108602.74051666276
1965,143566.13243810702
1966,147648.45365510552
1967,318579.64277081983
1968,421030.2663696031
1969,374274.11139584664
1970,393548.58140978374
1971,452460.68700763304
1972,392892.01570198743
1973,249543.00312783974
1974,342543.7586096135
1975,608242.1147984607
1976,278209.69434425386
1977,417583.2664817019
1978,375630.00680236926
1979,336444.3456675579
1980,194363.61850211865
1981,370565.16397729336
1982,258715.73051135786
1983,221530.32018273647
1984,159571.3381750369
1985,238273.10025091708
1986,221836.23813396393
1987,187858.60587610168
1988,179558.19116053756
1989,190509.21570530903
1990,214578.3965497896
1991,230367.0759399004
1992,221747.56832921566
1993,176006.5040374726
1994,228632.49380318788
1995,175151.41624280615
1996,284054.77512874856
1997,295656.62511345884
1998,354386.1765545587
1999,269096.2749911396
2000,290178.4749933281
2001,276472.82550182036
2002,247048.86186871902
2003,258133.15913676182
2004,272057.39840122225
2005,246565.39451761814
2006,215669.1815244986
2007,255632.66414649662
2008,202198.08364080873
2009,188720.55353130944
2010,186409.2886237396
2011,145768.88660069322
2012,168927.75524409403
2013,185652.35528661305
2014,163874.97384034927
2015,197528.94191884674
2016,191621.46579885963
2017,193457.82955558802
2018,134547.21917548592
2019,135111.90916025703
2020,108716.6245460594
2021,121013.86500057476
2022,186188.81954285558
2023,141209.01513174732
2024,291152.35466778156
2025,352101.5409231873
2026,173306.02528098572
2027,163387.45275900656
2028,146088.51395406606
2029,172647.1979369577
2030,299277.9568363767
2031,284436.69524493086
2032,289321.1621783517
2033,303831.22424965637
2034,170517.62086558586
2035,206175.18104461895
2036,181855.234581725
2037,180379.99830607194
2038,344320.5803188059
2039,224807.9389944494
2040,147965.5938894564
2041,284839.6055110784
2042,194567.6362659373
2043,183060.1259680728
2044,184505.97863664472
2045,211444.98099447045
2046,149366.7778182299
2047,139170.3594066773
2048,135292.832632735
2049,132438.07844065066
2050,172230.67039672862
2051,99818.23675385978
2052,129175.86847612695
2053,151157.55960077688
2054,87353.61357653742
2055,157665.22166021066
2056,141925.021840129
2057,120241.72873388007
2058,224086.0972669284
2059,128705.83489093227
2060,184230.0961251387
2061,167453.67340521284
2062,134172.50634681818
2063,115123.86845536465
2064,132651.29880302606
2065,115340.28361245073
2066,176825.8225956013
2067,97812.46329609262
2068,135492.0148235859
2069,87275.19171031202
2070,102911.37977347028
2071,84310.95104774994
2072,129462.57957701878
2073,139226.89137198782
2074,190334.4451870052
2075,146843.1041837347
2076,94767.59371508055
2077,151294.18992093016
2078,126022.7348607258
2079,138576.65942231193
2080,112541.1405735755
2081,127310.0309774411
2082,130387.32648266979
2083,147172.53002896617
2084,111088.24677205687
2085,135872.3405102885
2086,142049.74498543862
2087,118681.86496222738
2088,109820.01664474305
2089,91315.53238687148
2090,135642.03040564858
2091,119127.65848460367
2092,135411.2178334033
2093,118819.4431607263
2094,117490.6341237149
2095,153815.29074775358
2096,79842.80647758246
2097,101864.6345146948
2098,138583.11638651197
2099,75051.94428078325
2100,94215.33007529446
2101,138617.8377050304
2102,122163.61213710826
2103,109941.43288841113
2104,130682.23644256029
2105,127467.07375791
2106,56437.96481271199
2107,184249.0687749743
2108,105848.9289588195
2109,114563.13933810021
2110,128039.94609128451
2111,108760.88473291801
2112,143152.51036919391
2113,119479.31161806134
2114,117894.93570774402
2115,148744.20742342065
2116,117443.89176738136
2117,140821.36390194847
2118,104796.53708156133
2119,118053.43939727706
2120,112146.73223565094
2121,102926.6468042068
2122,120930.09366792935
2123,93140.93641266624
2124,149729.64766616363
2125,142822.0842638978
2126,169666.0139182655
2127,158881.42432591302
2128,119437.44773039856
2129,89351.29786696231
2130,132065.10963584928
2131,138907.72136365433
2132,118127.63769470909
2133,113181.10494692676
2134,125889.81668365058
2135,82446.72163583287
2136,78965.59950265544
2137,114540.83582271033
2138,131887.61193450433
2139,155783.31910803556
2140,144240.41702691908
2141,142039.47993238672
2142,127972.09881077248
2143,150954.5843379862
2144,98108.69886293578
2145,139108.16991061243
2146,181754.85961503134
2147,154640.68199834364
2148,152730.61176662747
2149,145939.20921230823
2150,212095.21734374398
2151,118989.70010200945
2152,165300.50964347518
2153,170111.5643638549
2154,101868.0064552014
2155,134348.28395727323
2156,260110.2260338504
2157,227332.65379411815
2158,224695.74319048028
2159,226638.36315213956
2160,167021.76026596024
2161,234377.2978054949
2162,472311.4687121908
2163,392659.0566273072
2164,222534.64490848832
2165,193049.28062283242
2166,142803.79578344058
2167,210673.7855136776
2168,214327.23864059913
2169,197271.89007404403
2170,234403.7828702219
2171,156856.4126770412
2172,136378.4774228167
2173,162704.56948052056
2174,223809.00419654787
2175,273591.70537378336
2176,304926.7728540748
2177,239971.5220687123
2178,207017.2262350523
2179,142237.78433732528
2180,184930.39618484926
2181,186785.86162797405
2182,231182.3606684066
2183,193432.89801150057
2184,123564.16195194553
2185,157490.50862160226
2186,131351.75840148045
2187,149099.6882534246
2188,159606.94018674514
2189,284219.709564924
2190,79660.99483288245
2191,77028.36442035838
2192,94013.23451083957
2193,120046.10824498431
2194,95208.69928019869
2195,133748.14336015488
2196,115484.90837634164
2197,113860.42089370325
2198,168370.78202705458
2199,184584.74883369307
2200,141164.94842316603
2201,145978.05767420013
2202,229850.19850126255
2203,139697.86829409323
2204,193399.38243186712
2205,108477.7942223074
2206,106193.77757442153
2207,248753.63917146568
2208,263755.0346566259
2209,235056.33369119916
2210,116960.50663797247
2211,110196.59180469497
2212,119174.68371320967
2213,115998.35124374623
2214,123332.62418929771
2215,100322.94033130333
2216,165193.03944276896
2217,76490.71192201904
2218,97314.51179656651
2219,81387.02092923484
2220,81627.00591751884
2221,303735.673874274
2222,258933.3300746563
2223,314950.11917300755
2224,215175.53199202655
2225,133178.84123015255
2226,229012.77231389965
2227,242643.28041416075
2228,299219.3619855646
2229,270955.42263360537
2230,172991.9420430331
2231,219495.6742818732
2232,151127.66137925207
2233,180024.83598957595
2234,233212.86708207487
2235,244637.38398428482
2236,300132.0144825091
2237,372648.036458278
2238,213764.35634555126
2239,145552.4978824314
2240,161899.5233030169
2241,144568.07176448102
2242,137823.17285042736
2243,128981.75430049059
2244,102715.50693091292
2245,94562.50243722484
2246,151173.47449206852
2247,98503.15010118185
2248,131227.30237387898
2249,137375.39440118743
2250,136189.88297259514
2251,116050.63569326112
2252,164803.31577018925
2253,161876.18403291467
2254,180727.4207415815
2255,181579.93839957018
2256,173803.5248973358
2257,204642.6184395897
2258,159388.3683606835
2259,170242.8577319508
2260,172684.84934889455
2261,182886.18563227486
2262,213006.41470663628
2263,353373.77116645034
2264,589254.8200188684
2265,156927.71198702697
2266,322812.62303356326
2267,444925.16941381706
2268,421202.1504514817
2269,173535.1380649026
2270,172322.6534608046
2271,213771.61946678613
2272,187430.2615043998
2273,150530.82474652666
2274,191997.71804711598
2275,189202.92618918407
2276,180459.852975701
2277,177588.76757773047
2278,141319.4692645217
2279,136621.6969568907
2280,122031.54752677632
2281,172159.8608747994
2282,180168.9637224886
2283,95757.02224839888
2284,132195.24772785764
2285,142443.4209284172
2286,129412.88691693179
2287,353596.84436060826
2288,320884.8272963335
2289,345169.768494844
2290,491203.22526803566
2291,338670.8182175436
2292,434956.6180578423
2293,478395.0681229245
2294,427391.5706048813
2295,501425.7536189166
2296,297735.2493744647
2297,322449.1408357775
2298,375312.2550528557
2299,349604.3130823356
2300,356726.01124339976
2301,283990.30473840237
2302,262813.9578814643
2303,234806.26434931948
2304,249618.64760982033
2305,207649.27193125547
2306,211306.2882231359
2307,206198.25811709074
2308,208922.19553592478
2309,283039.37344710034
2310,220705.55366163317
2311,203463.34075091293
2312,181018.0485602136
2313,179172.89421875775
2314,167157.99422366262
2315,171338.35250902057
2316,198954.02863842528
2317,200484.64653591445
2318,166237.98376238806
2319,164691.43082647942
2320,178771.14182570227
2321,240910.6835781278
2322,177202.16144908103
2323,186813.9497759332
2324,185113.9726925603
2325,203832.36845645006
2326,174804.8223155995
2327,212808.31905246156
2328,222328.75842459386
2329,187048.8556421578
2330,171825.57974210032
2331,376767.39082255214
2332,350680.7221407954
2333,321544.1830023041
2334,256790.36138016306
2335,259466.81880962104
2336,330004.6144697986
2337,206577.7878304062
2338,276313.93910987256
2339,215738.64406975292
2340,394688.68397843064
2341,234448.62469866502
2342,224223.3179960822
2343,219626.49085518465
2344,249895.63236303098
2345,228083.5712026609
2346,207452.47751151165
2347,208966.9231429142
2348,225898.860198516
2349,211542.37435261984
2350,309804.8415099252
2351,263296.6171231904
2352,265179.6629776606
2353,281865.0340288759
2354,145207.11755817945
2355,151976.5188707042
2356,145322.84167445084
2357,181995.48797633662
2358,189564.2517866053
2359,133128.02120902602
2360,120225.53632282773
2361,145558.92270709464
2362,270432.50005616364
2363,127772.9973499756
2364,169545.70068545363
2365,215008.0000139013
2366,165665.34263625176
2367,212685.38364883506
2368,226084.85861084686
2369,206988.5520575125
2370,176491.8107391671
2371,176091.3478937242
2372,193798.3465406669
2373,284729.8097528853
2374,312416.365602459
2375,280800.90453624853
2376,294749.10734773125
2377,371589.6961162986
2378,141688.8460939137
2379,210653.55304492134
2380,161222.33923295356
2381,162838.5982100155
2382,181951.75923734857
2383,204206.5922179124
2384,254149.791829995
2385,158745.74929289706
2386,127007.72379296993
2387,127531.64330746932
2388,117985.10699789449
2389,124411.05915773963
2390,140971.36155149768
2391,136957.7397915503
2392,113803.50531676365
2393,164751.94403122686
2394,159959.1271603931
2395,203136.42053632974
2396,142146.19165593755
2397,200596.61671832658
2398,133940.78038322894
2399,62293.36350487908
2400,61563.42770704578
2401,108550.6933453978
2402,145061.80487548432
2403,126320.87044277735
2404,173549.16215837005
2405,158708.60940663778
2406,140940.58634061783
2407,130654.17234371642
2408,141526.80989191998
2409,122391.39243643999
2410,163123.2706015831
2411,117049.30490093694
2412,130640.92447839613
2413,130540.83009911602
2414,140684.9277933164
2415,127607.20544957875
2416,119881.72403185084
2417,128853.23193359292
2418,131664.21330968753
2419,121722.63800023674
2420,128812.32184704616
2421,152750.99730128495
2422,111942.40016658326
2423,133778.863193947
2424,157826.7884527222
2425,301414.59806558915
2426,128875.40688082515
2427,144491.93315028495
2428,149294.88374381227
2429,119926.08187810148
2430,124203.7451246674
2431,102772.6354489086
2432,147426.04140328462
2433,141935.61192668063
2434,145125.54752121013
2435,167547.86357521993
2436,100204.01942735
2437,125363.40673092824
2438,130317.53190487197
2439,104557.16853392047
2440,126060.63989777204
2441,78323.23527850701
2442,98726.06474380438
2443,137268.29270522244
2444,137555.8247431226
2445,85231.01043952815
2446,136810.63460219756
2447,194416.03273212668
2448,135144.8725475288
2449,107293.00175849286
2450,145482.96960105016
2451,134502.93297590045
2452,180803.83054450635
2453,105032.07859958048
2454,107138.30771496602
2455,118633.12651392589
2456,126163.76516081908
2457,128535.12596094357
2458,129501.86138986364
2459,115413.86511736356
2460,127945.63403339409
2461,125882.89386731862
2462,151826.494013042
2463,128774.08888163697
2464,199600.68110857456
2465,160669.82651605605
2466,120956.69449605675
2467,157098.34310044427
2468,111159.35214417319
2469,93132.95299386242
2470,182886.78665257047
2471,212582.93718446963
2472,167682.020689904
2473,118082.23258067986
2474,50515.722524652454
2475,200796.50618380675
2476,108974.66267015992
2477,124681.16410009917
2478,151234.6664149463
2479,109304.05433444228
2480,137323.0392977866
2481,118634.49577833997
2482,130741.72722840107
2483,114458.96214540764
2484,121743.51941810931
2485,128768.026970914
2486,184430.47738135993
2487,225450.74757721974
2488,166237.56466681513
2489,156486.06459567143
2490,147683.79388599808
2491,86943.12129739497
2492,160511.73526914464
2493,215207.51637683023
2494,129664.61697036588
2495,107492.21731135735
2496,254830.12706184422
2497,152504.11271792618
2498,120253.66052506793
2499,79220.97408337983
2500,129840.94787427373
2501,125457.12950345325
2502,134628.72216875295
2503,111959.80690201778
2504,161555.33409619363
2505,219108.01544364638
2506,249984.48094273222
2507,359231.7256828696
2508,246559.996157575
2509,217252.39401784196
2510,211423.78265748097
2511,175183.61373001992
2512,198458.6421622807
2513,204861.51330509325
2514,264545.04722566187
2515,138413.0820262962
2516,171669.14245172715
2517,147240.38514418903
2518,149757.79552015878
2519,234018.24271244
2520,207040.02760792145
2521,187981.34407241642
2522,211727.2613263824
2523,133777.14325721964
2524,145507.83361226443
2525,145544.23357411
2526,125899.79136501605
2527,118017.07155781613
2528,128019.51056035022
2529,128046.91640902248
2530,118637.54864493999
2531,269009.8424142451
2532,213153.17533193878
2533,204729.7079277513
2534,226893.5800969326
2535,275995.0298295612
2536,233216.26036213702
2537,244380.5408539603
2538,180409.0422540161
2539,182902.60192731657
2540,166912.40249690684
2541,172553.8259219287
2542,167624.37331035754
2543,122223.38139704269
2544,106342.93017680041
2545,117094.83058018806
2546,110706.77477178334
2547,133579.61978361083
2548,149750.16034333323
2549,169346.43846362157
2550,578283.5165429304
2551,145610.6164546378
2552,131205.23922305735
2553,61627.60311321942
2554,99200.79325269088
2555,109177.06768692794
2556,121526.05459785028
2557,79180.80505667806
2558,149069.68600496819
2559,125899.17434298518
2560,147361.6867324031
2561,144949.19405337822
2562,141259.24428874807
2563,137788.2468486466
2564,237744.3569646778
2565,140810.83595504332
2566,190592.60381039957
2567,161198.70472161844
2568,180422.0792698943
2569,192543.2929476605
2570,122256.04129901383
2571,190275.53135904993
2572,196281.78094714216
2573,197295.64103577085
2574,285254.98138944403
2575,136916.4398049432
2576,120036.94754076269
2577,176894.09940538442
2578,83819.20739732397
2579,71456.45087083882
2580,116184.28500984238
2581,138346.0463937343
2582,120317.1394343846
2583,377988.52378682734
2584,182423.3960409335
2585,214060.10061942652
2586,243922.2711810979
2587,207715.68125074718
2588,135444.51917992195
2589,143066.5585455736
2590,250022.2359911197
2591,223688.73645200144
2592,211623.53349053074
2593,265576.82296655077
2594,173327.66106139967
2595,207406.07069095087
2596,366904.93887144484
2597,205656.7162974793
2598,275413.0524743667
2599,392465.48218071484
2600,140306.41371423466
2601,138988.2601811419
2602,78076.21187942641
2603,106059.53350612926
2604,93141.92581406471
2605,75218.41703086336
2606,152213.02257702468
2607,189244.82726368503
2608,195893.5667796232
2609,154773.95127211322
2610,137775.6820908986
2611,80146.74847190162
2612,133328.0301639329
2613,129112.33000585173
2614,124279.78970876167
2615,149171.58457306828
2616,158123.07573808887
2617,169130.39824422268
2618,249209.58319100022
2619,190061.6699203069
2620,186030.72839073554
2621,165566.16868322555
2622,201999.57404741072
2623,247521.39859541255
2624,308030.29215010133
2625,289743.547135623
2626,182302.78002205404
2627,151714.07427281997
2628,460401.4511776624
2629,544827.5329177777
2630,364182.4547601494
2631,532928.3431005481
2632,411769.9077558978
2633,316667.76858803397
2634,475308.4596036584
2635,169004.40581992862
2636,188226.20703893213
2637,173376.65374271787
2638,288501.6441362614
2639,200494.52215379817
2640,157023.96075812937
2641,98012.49960031341
2642,190021.71668688385
2643,99047.41037971184
2644,123140.11236716856
2645,101950.75667709758
2646,88311.43643152228
2647,103457.55025200371
2648,145653.45672377906
2649,144991.71602088618
2650,136966.69863011866
2651,142917.78850191546
2652,419849.3252212948
2653,251349.55140032174
2654,292923.7687435264
2655,392704.7303805507
2656,312602.6029026603
2657,338395.8113285161
2658,344163.82209747983
2659,298074.05143620184
2660,329974.3892092844
2661,372471.9994490256
2662,365277.6206252122
2663,295632.719229064
2664,282720.7895750806
2665,332126.87420557265
2666,309464.76995524106
2667,172873.9656734559
2668,180710.10803756613
2669,174300.32618594586
2670,257965.6120778937
2671,184456.73007683712
2672,208003.34774240898
2673,244427.91192813695
2674,222977.20259938002
2675,169772.4530416027
2676,199342.8315114202
2677,212220.9721766029
2678,283364.82070481166
2679,293069.4167598665
2680,303755.7945212574
2681,410676.12629667076
2682,349707.0960326303
2683,463989.50740718585
2684,300547.9792086411
2685,314733.33736120636
2686,249984.0554234541
2687,336552.27988949115
2688,213954.7914082021
2689,198301.86446617835
2690,413698.12128339236
2691,196961.55755512262
2692,140843.2162201473
2693,186834.15068078612
2694,146066.35654949764
2695,181877.19040620566
2696,182946.7185048415
2697,187461.88425275433
2698,241310.22828109234
2699,180127.20520559838
2700,150716.36175349844
2701,148572.09848300752
2702,113731.34503219389
2703,120621.8553754684
2704,144198.6353578104
2705,122026.13821333961
2706,116013.80705534185
2707,133499.7392587578
2708,128379.8322098863
2709,123596.3828054799
2710,126742.90886218184
2711,257858.08650196213
2712,333630.932449499
2713,178969.44325889132
2714,142711.87851451262
2715,163117.37305538205
2716,140151.83136873087
2717,204403.46507961783
2718,232489.126928808
2719,159701.68324137447
2720,164439.71831683436
2721,142465.96331321148
2722,146598.87085982072
2723,157245.13976093847
2724,139907.20798543227
2725,134065.8448415772
2726,150634.78187578951
2727,187055.3083810266
2728,167272.40981634086
2729,150897.7190454286
2730,151268.29236473833
2731,129900.74391523695
2732,124040.75892898954
2733,166570.20460315098
2734,158598.70764413205
2735,138214.07108319976
